filename,Species Name English,low_freq,high_freq,start,end,year,month,day,part_of_day,hour,season,spectrogram
2459680.623366_Tautenburg___4792-7933kHz___10-11.8s___re,"'Redwing',",4792,7933,10,11.8,2022,4,11,Night,02,Spring,"[[-15.511721  -19.788511   -9.999199  ...   0.          0.
    0.       ]
 [-12.9484005 -10.976097  -10.463601  ...   0.          0.
    0.       ]
 [ -9.584566  -15.46471   -10.451397  ...   0.          0.
    0.       ]
 ...
 [-72.58794   -78.54529   -80.        ...   0.          0.
    0.       ]
 [-72.59799   -78.55908   -80.        ...   0.          0.
    0.       ]
 [-72.59981   -78.56651   -80.        ...   0.          0.
    0.       ]]"
2459680.628614_Tautenburg___5416-8195kHz___10-11.4s___re,"'Redwing',",5416,8195,10,11.4,2022,4,11,Night,03,Spring,"[[-20.830738 -27.286913 -19.35686  ...   0.         0.         0.      ]
 [-20.025747 -39.53542  -16.568562 ...   0.         0.         0.      ]
 [-17.63485  -21.979218 -11.65717  ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2459681.523238_Tautenburg___4812-7872kHz___10-11.1s___re,"'Redwing',",4812,7872,10,11.1,2022,4,12,Night,00,Spring,"[[-16.754482 -56.11574  -13.683599 ...   0.         0.         0.      ]
 [-14.791039 -12.953782 -11.463406 ...   0.         0.         0.      ]
 [-12.857174 -12.600341 -11.763826 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2459681.529456_Tautenburg___6020-8778kHz___10-11.7s___re,"'Redwing',",6020,8778,10,11.7,2022,4,12,Night,00,Spring,"[[-25.786146  -19.76403   -22.438145  ...   0.          0.
    0.       ]
 [-19.054049  -15.553368  -18.48102   ...   0.          0.
    0.       ]
 [-15.604555  -14.2739525 -17.534536  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2459681.577181_Tautenburg___5920-8960kHz___10-11.6s___re,"'Redwing',",5920,8960,10,11.6,2022,4,12,Night,01,Spring,"[[-19.999668 -29.47603  -16.230383 ...   0.         0.         0.      ]
 [-19.245293 -14.100133 -11.743298 ...   0.         0.         0.      ]
 [-17.284508 -13.427475 -14.315279 ...   0.         0.         0.      ]
 ...
 [-77.297104 -80.       -80.       ...   0.         0.         0.      ]
 [-77.3981   -80.       -80.       ...   0.         0.         0.      ]
 [-77.4223   -80.       -80.       ...   0.         0.         0.      ]]"
2459681.639846_Tautenburg___5759-8578kHz___10-11.4s___re,"'Redwing',",5759,8578,10,11.4,2022,4,12,Night,03,Spring,"[[-18.1102    -12.964798  -26.173113  ...   0.          0.
    0.       ]
 [-18.31314   -11.475314  -14.956639  ...   0.          0.
    0.       ]
 [-19.558552  -15.6671095  -9.24661   ...   0.          0.
    0.       ]
 ...
 [-73.46942   -79.43349   -80.        ...   0.          0.
    0.       ]
 [-73.47316   -79.438576  -80.        ...   0.          0.
    0.       ]
 [-73.47999   -79.440475  -80.        ...   0.          0.
    0.       ]]"
2459682.631026_Tautenburg___6161-8597kHz___10-11.3s___re,"'Redwing',",6161,8597,10,11.3,2022,4,13,Night,03,Spring,"[[-18.703613  -10.210346  -15.231747  ...   0.          0.
    0.       ]
 [-20.789185  -12.525467   -9.67741   ...   0.          0.
    0.       ]
 [-16.945332   -9.150408   -4.1651287 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2459684.334058_Tautenburg___6523-8597kHz___10-11.4s___re,"'Redwing',",6523,8597,10,11.4,2022,4,14,Evening,20,Spring,"[[-47.308937 -26.72214  -31.390495 ...   0.         0.         0.      ]
 [-28.647232 -20.260096 -11.773735 ...   0.         0.         0.      ]
 [-18.133078 -12.003903  -6.202492 ...   0.         0.         0.      ]
 ...
 [-72.95189  -78.97356  -80.       ...   0.         0.         0.      ]
 [-72.966736 -78.96985  -80.       ...   0.         0.         0.      ]
 [-72.96513  -78.96359  -80.       ...   0.         0.         0.      ]]"
2459684.410214_Tautenburg___5638-7853kHz___10-11.4s___re,"'Redwing',",5638,7853,10,11.4,2022,4,14,Night,21,Spring,"[[-17.578003  -12.601966  -17.639679  ...   0.          0.
    0.       ]
 [-13.359409   -9.8650055 -11.435085  ...   0.          0.
    0.       ]
 [ -9.608144   -6.4213047 -16.681189  ...   0.          0.
    0.       ]
 ...
 [-72.179375  -78.52105   -80.        ...   0.          0.
    0.       ]
 [-72.19108   -78.53727   -80.        ...   0.          0.
    0.       ]
 [-72.19824   -78.541534  -80.        ...   0.          0.
    0.       ]]"
2459684.449271_Tautenburg___5034-7893kHz___10-11.3s___re,"'Redwing',",5034,7893,10,11.3,2022,4,14,Night,22,Spring,"[[-17.822273  -26.661453  -19.012428  ...   0.          0.
    0.       ]
 [-16.459385  -14.4545965 -12.363028  ...   0.          0.
    0.       ]
 [-14.067492  -23.02179   -13.529433  ...   0.          0.
    0.       ]
 ...
 [-63.60838   -69.83882   -80.        ...   0.          0.
    0.       ]
 [-63.61959   -69.84229   -80.        ...   0.          0.
    0.       ]
 [-63.618603  -69.84163   -80.        ...   0.          0.
    0.       ]]"
2459684.520424_Tautenburg___5396-8376kHz___10-11.7s___re,"'Redwing',",5396,8376,10,11.7,2022,4,15,Night,00,Spring,"[[-12.991604  -21.28546   -23.322334  ...   0.          0.
    0.       ]
 [-11.820457  -10.732697  -14.825362  ...   0.          0.
    0.       ]
 [-11.120041   -7.6970387 -13.966477  ...   0.          0.
    0.       ]
 ...
 [-73.831955  -79.93183   -80.        ...   0.          0.
    0.       ]
 [-73.83282   -79.92224   -80.        ...   0.          0.
    0.       ]
 [-73.832535  -79.91159   -80.        ...   0.          0.
    0.       ]]"
2459684.525235_Tautenburg___5698-8658kHz___10-11.6s___re,"'Redwing',",5698,8658,10,11.6,2022,4,15,Night,00,Spring,"[[-31.065422  -32.635525  -34.824425  ...   0.          0.
    0.       ]
 [-14.8131275 -12.849255  -11.118218  ...   0.          0.
    0.       ]
 [-10.695244   -4.910261   -3.471518  ...   0.          0.
    0.       ]
 ...
 [-76.42478   -80.        -80.        ...   0.          0.
    0.       ]
 [-76.41378   -80.        -80.        ...   0.          0.
    0.       ]
 [-76.43573   -80.        -80.        ...   0.          0.
    0.       ]]"
2459684.527962_Tautenburg___4953-7973kHz___10-11.1s___re,"'Redwing',",4953,7973,10,11.1,2022,4,15,Night,00,Spring,"[[-41.64382  -16.942358 -18.627634 ...   0.         0.         0.      ]
 [-26.554268 -14.588972 -14.953593 ...   0.         0.         0.      ]
 [-21.238853 -11.877089 -14.175374 ...   0.         0.         0.      ]
 ...
 [-67.580765 -73.7368   -80.       ...   0.         0.         0.      ]
 [-67.58838  -73.7432   -80.       ...   0.         0.         0.      ]
 [-67.589645 -73.746254 -80.       ...   0.         0.         0.      ]]"
2459684.528853_Tautenburg___5496-8738kHz___10-11.4s___re,"'Redwing',",5496,8738,10,11.4,2022,4,15,Night,00,Spring,"[[-27.450111 -26.683723 -17.333721 ...   0.         0.         0.      ]
 [-21.735287 -19.076561 -17.136272 ...   0.         0.         0.      ]
 [-15.614202 -17.619505 -23.915379 ...   0.         0.         0.      ]
 ...
 [-71.9062   -78.02286  -80.       ...   0.         0.         0.      ]
 [-71.900955 -78.02941  -80.       ...   0.         0.         0.      ]
 [-71.91028  -78.03197  -80.       ...   0.         0.         0.      ]]"
2459684.610167_Tautenburg___5174-8114kHz___10-11.5s___re,"'Redwing',",5174,8114,10,11.5,2022,4,15,Night,02,Spring,"[[-32.641235 -18.946936 -22.165466 ...   0.         0.         0.      ]
 [-15.665309 -11.313233 -11.385157 ...   0.         0.         0.      ]
 [-13.132269  -9.230158  -8.872378 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2459684.630340_Tautenburg___5960-8296kHz___10-11.2s___re,"'Redwing',",5960,8296,10,11.2,2022,4,15,Night,03,Spring,"[[ -8.934023  -16.899986  -14.578306  ...   0.          0.
    0.       ]
 [ -8.745672   -6.737769  -11.933385  ...   0.          0.
    0.       ]
 [ -9.868987   -6.1530643  -6.7191725 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2459686.434100_Tautenburg___5235-8356kHz___10-11.6s___re,"'Redwing',",5235,8356,10,11.6,2022,4,16,Night,22,Spring,"[[-13.564791 -15.121933 -34.380543 ...   0.         0.         0.      ]
 [-14.376846 -11.00879  -14.519089 ...   0.         0.         0.      ]
 [-16.83292  -13.416275  -9.273502 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2459686.484364_Tautenburg___6222-8537kHz___10-11.4s___re,"'Redwing',",6222,8537,10,11.4,2022,4,16,Night,23,Spring,"[[-11.512045   -17.823618   -16.680006   ...   0.           0.
    0.        ]
 [-10.4500885   -4.7105494   -3.519167   ...   0.           0.
    0.        ]
 [-12.578518    -2.049799    -0.30419254 ...   0.           0.
    0.        ]
 ...
 [-80.         -80.         -80.         ...   0.           0.
    0.        ]
 [-80.         -80.         -80.         ...   0.           0.
    0.        ]
 [-80.         -80.         -80.         ...   0.           0.
    0.        ]]"
2459688.466645_Tautenburg___6101-8356kHz___10-10.9s___re,"'Redwing',",6101,8356,10,10.9,2022,4,18,Night,23,Spring,"[[-29.332325  -15.150436   -9.137452  ...   0.          0.
    0.       ]
 [-27.4879    -15.879977   -8.5201845 ...   0.          0.
    0.       ]
 [-16.95443   -13.653324  -13.005198  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2459689.569144_Tautenburg___5235-8497kHz___10-11.1s___re,"'Redwing',",5235,8497,10,11.1,2022,4,20,Night,01,Spring,"[[-18.811491    -0.85009575  -2.7208004  ...   0.           0.
    0.        ]
 [-10.62986     -0.9615135   -0.3418665  ...   0.           0.
    0.        ]
 [ -9.213648    -6.19573     -2.726716   ...   0.           0.
    0.        ]
 ...
 [-78.12795    -80.         -80.         ...   0.           0.
    0.        ]
 [-78.21514    -80.         -80.         ...   0.           0.
    0.        ]
 [-78.21954    -80.         -80.         ...   0.           0.
    0.        ]]"
2459691.505358_Tautenburg___5698-7732kHz___10-11.4s___re,"'Redwing',",5698,7732,10,11.4,2022,4,22,Night,00,Spring,"[[-38.661427  -21.258982  -17.991646  ...   0.          0.
    0.       ]
 [-25.923725  -15.152056   -8.800858  ...   0.          0.
    0.       ]
 [-14.664198   -9.486104   -5.7374897 ...   0.          0.
    0.       ]
 ...
 [-75.759766  -80.        -80.        ...   0.          0.
    0.       ]
 [-75.76614   -80.        -80.        ...   0.          0.
    0.       ]
 [-75.780235  -80.        -80.        ...   0.          0.
    0.       ]]"
2459846.687141_Tautenburg___6162-9081kHz___10-11.2s___re,"'Redwing',",6162,9081,10,11.2,2022,9,24,Night,04,Autumn,"[[-15.8947935 -18.341827  -10.1488905 ...   0.          0.
    0.       ]
 [-15.090829   -8.502091   -6.769207  ...   0.          0.
    0.       ]
 [-19.084724   -8.212681   -7.547497  ...   0.          0.
    0.       ]
 ...
 [-62.95455   -68.89105   -80.        ...   0.          0.
    0.       ]
 [-62.96775   -68.90405   -80.        ...   0.          0.
    0.       ]
 [-62.972153  -68.908646  -80.        ...   0.          0.
    0.       ]]"
2459847.452296_Tautenburg___4510-8336kHz___10-11.6s___re,"'Redwing',",4510,8336,10,11.6,2022,9,24,Night,22,Autumn,"[[-32.830803  -15.64432   -17.372849  ...   0.          0.
    0.       ]
 [-17.348381  -13.03857    -7.597954  ...   0.          0.
    0.       ]
 [-10.441736   -3.3150663  -1.016139  ...   0.          0.
    0.       ]
 ...
 [-73.10648   -79.52779   -80.        ...   0.          0.
    0.       ]
 [-73.11496   -79.54714   -80.        ...   0.          0.
    0.       ]
 [-73.12776   -79.55299   -80.        ...   0.          0.
    0.       ]]"
2459847.679286_Tautenburg___4852-7288kHz___10-11.1s___re,"'Redwing',",4852,7288,10,11.1,2022,9,25,Night,04,Autumn,"[[-16.66409   -17.393631  -33.569736  ...   0.          0.
    0.       ]
 [-14.9290085 -13.037176  -19.702375  ...   0.          0.
    0.       ]
 [-12.500968   -8.248035  -14.576293  ...   0.          0.
    0.       ]
 ...
 [-74.83078   -80.        -80.        ...   0.          0.
    0.       ]
 [-74.85712   -80.        -80.        ...   0.          0.
    0.       ]
 [-74.86233   -80.        -80.        ...   0.          0.
    0.       ]]"
2459847.679307_Tautenburg___4772-7269kHz___10-11s___re,"'Redwing',",4772,7269,10,11.0,2022,9,25,Night,04,Autumn,"[[-24.725197 -28.82219  -14.500578 ...   0.         0.         0.      ]
 [-14.884943 -17.131712 -19.452423 ...   0.         0.         0.      ]
 [ -8.326909  -5.646042  -8.243888 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2459847.679435_Tautenburg___4691-7127kHz___10-11.1s___re,"'Redwing',",4691,7127,10,11.1,2022,9,25,Night,04,Autumn,"[[-19.618242  -11.438247  -11.309229  ...   0.          0.
    0.       ]
 [-15.428276   -6.724058   -3.707427  ...   0.          0.
    0.       ]
 [-11.988498   -7.53938    -4.9453583 ...   0.          0.
    0.       ]
 ...
 [-66.593414  -72.68514   -80.        ...   0.          0.
    0.       ]
 [-66.601814  -72.69485   -80.        ...   0.          0.
    0.       ]
 [-66.602165  -72.701004  -80.        ...   0.          0.
    0.       ]]"
2459852.292165_Tautenburg___6061-8658kHz___10-11.2s___re,"'Redwing',",6061,8658,10,11.2,2022,9,29,Evening,19,Autumn,"[[-20.36168   -17.279247  -33.59371   ...   0.          0.
    0.       ]
 [-29.280987  -12.167816  -11.280296  ...   0.          0.
    0.       ]
 [-18.29571    -7.026744   -3.3933506 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2459856.590464_Tautenburg___5457-7913kHz___10-11.2s___re,"'Redwing',",5457,7913,10,11.2,2022,10,4,Night,02,Autumn,"[[-10.240677   -5.2192583  -9.900901  ...   0.          0.
    0.       ]
 [-10.959911   -8.52631    -8.433182  ...   0.          0.
    0.       ]
 [-12.566607   -7.9482574  -5.3149147 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2459856.627666_Tautenburg___5275-8295kHz___10-11.2s___re,"'Redwing',",5275,8295,10,11.2,2022,10,4,Night,03,Autumn,"[[-15.05526   -25.994566  -18.65286   ...   0.          0.
    0.       ]
 [-14.409946  -13.810372  -20.076239  ...   0.          0.
    0.       ]
 [-13.5408125 -16.657646  -16.4642    ...   0.          0.
    0.       ]
 ...
 [-71.48811   -77.29211   -80.        ...   0.          0.
    0.       ]
 [-71.50736   -77.31104   -80.        ...   0.          0.
    0.       ]
 [-71.51591   -77.316414  -80.        ...   0.          0.
    0.       ]]"
2459856.684644_Tautenburg___5658-8135kHz___10-10.8s___re,"'Redwing',",5658,8135,10,10.8,2022,10,4,Night,04,Autumn,"[[-27.083078 -14.318861 -14.157461 ...   0.         0.         0.      ]
 [-12.088619 -10.425629 -18.070473 ...   0.         0.         0.      ]
 [ -8.143221  -6.275255  -9.481221 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
