filename,species_code
2460244.302681_Tautenburg___5074-9161kHz___10-15.8s___re,re
2459863.477695_Tautenburg___5477-8336kHz___10-11.4s___re,re
2460221.692459_Tautenburg___6826-10309kHz___10-11.2s___st,st
2460229.201900_Tautenburg___6725-11295kHz___0-2m30s___background,background
2459895.169097_Tautenburg___4651-8557kHz___10-11.2s___re,re
2460364.368271_Tautenburg___625-7934kHz___0-2m30s___background,background
2460240.555248_Tautenburg___5315-9745kHz___10-12s___st,st
2460044.623390_Tautenburg___5053-8295kHz___0-2m30s___background,background
2459864.454155_Tautenburg___5638-9222kHz___10-11.2s___st,st
2459657.399824_Tautenburg___5598-8739kHz___10-11.1s___st,st
2460219.368031_Tautenburg___6161-10188kHz___10-11.3s___st,st
2459628.729003_Tautenburg___1798-6073kHz___10-11.8s___s.,s.
2459872.483303_Tautenburg___5336-7792kHz___10-11.2s___re,re
2460254.158695_Tautenburg___5839-9222kHz___10-11.4s___b.,b.
2460384.490045_Tautenburg___4890-8083kHz___10-11s___re,re
2460197.321207_Tautenburg___484-3665kHz___10-23.5s___h.,h.
2460367.267636_Tautenburg___605-2598kHz___10-27.6s___co,co
2460392.254753_Tautenburg___5439-8408kHz___10-11.5s___re,re
2460226.315755_Tautenburg___5477-9584kHz___10-11.8s___st,st
2459897.512898_Tautenburg___5819-7853kHz___10-11.1s___re,re
2460234.672295_Tautenburg___6746-9645kHz___10-11.4s___st,st
2460257.732891_Tautenburg___5094-9644kHz___10-12.5s___re,re
2459867.401879_Tautenburg___6725-11195kHz___10-11.1s___st,st
2459996.356491_Tautenburg___564-2577kHz___10-24.7s___gn,gn
2460177.318427_Tautenburg___332-7545kHz___10-73.3s___to,to
2460384.521081_Tautenburg___5763-8283kHz___10-11.5s___re,re
2460391.270006_Tautenburg___6761-8882kHz___10-11.1s___re,re
2459862.409606_Tautenburg___6443-9383kHz___10-11.1s___b.,b.
2460255.740245_Tautenburg___4933-8980kHz___10-11.7s___re,re
2459896.687798_Tautenburg___343-5860kHz___0-2m30s___background,background
2460024.682710_Tautenburg___5295-8637kHz___10-13.4s___re,re
2460227.223004_Tautenburg___584-9040kHz___10-69.7s___to,to
2460023.402367_Tautenburg___1470-3745kHz___10-17.4s___re,re
2460235.205359_Tautenburg___6826-10289kHz___10-11s___st,st
2459862.456391_Tautenburg___6664-10872kHz___10-11s___st,st
2459836.558935_Tautenburg___5517-9745kHz___10-11.2s___st,st
2459862.670337_Tautenburg___7349-11497kHz___10-10.8s___st,st
2460234.662020_Tautenburg___5637-8577kHz___10-12.3s___re,re
2460221.390126_Tautenburg___5617-9181kHz___10-11.3s___st,st
2460248.431242_Tautenburg___5980-9061kHz___10-11.8s___re,re
2460244.240596_Tautenburg___6584-10269kHz___10-11.5s___st,st
2460234.692604_Tautenburg___5256-8155kHz___10-11.9s___re,re
2459898.468412_Tautenburg___6182-8699kHz___10-11.3s___re,re
2460263.747307_Tautenburg___5799-8759kHz___10-11.6s___re,re
2459865.626956_Tautenburg___6141-9383kHz___10-10.9s___st,st
2460248.242363_Tautenburg___6000-8678kHz___10-11.5s___re,re
2459893.728405_Tautenburg___5275-9141kHz___10-11.7s___b.,b.
2460249.449216_Tautenburg___5658-8094kHz___10-11.5s___re,re
2459843.283192_Tautenburg___524-4490kHz___0-2m30s___background,background
2460392.252750_Tautenburg___5114-8532kHz___10-12.5s___re,re
2459862.492802_Tautenburg___6484-10169kHz___10-11.3s___st,st
2459655.692667_Tautenburg___6443-10289kHz___10-11.2s___st,st
2460226.596967_Tautenburg___5557-10349kHz___10-15.5s___st,st
2460029.657254_Tautenburg___5477-9121kHz___10-11.2s___re,re
2460226.307107_Tautenburg___6222-10027kHz___10-11.6s___st,st
2460266.412298_Tautenburg___645-5356kHz___10-12.1s___gj,gj
2460259.411285_Tautenburg___664-8758kHz___0-2m30s___background,background
2460248.184382_Tautenburg___5497-8779kHz___0-2m30s___background,background
2460259.650545_Tautenburg___403-8215kHz___0-2m30s___background,background
2460383.484289_Tautenburg___5863-8707kHz___10-11.7s___re,re
2460212.645289_Tautenburg___6182-10571kHz___10-13.4s___st,st
2459813.279930_Tautenburg___5134-8456kHz___10-63.3s___b.,b.
2460022.670039_Tautenburg___5256-9001kHz___0-2m30s___background,background
2460191.639956_Tautenburg___5980-10550kHz___10-11.3s___st,st
2459862.683554_Tautenburg___6564-10249kHz___10-11.4s___st,st
2460023.436828_Tautenburg___4833-9544kHz___0-2m30s___background,background
2460403.350967_Tautenburg___649-2844kHz___0-2m30s___background,background
2459865.669992_Tautenburg___6423-9725kHz___10-11s___st,st
2460240.705170_Tautenburg___5437-8518kHz___10-11.4s___re,re
2460269.157803_Tautenburg___5698-9584kHz___10-11.9s___b.,b.
2460269.162451_Tautenburg___5557-9403kHz___10-11.5s___b.,b.
2460215.509479_Tautenburg___6805-10731kHz___10-11.5s___st,st
2460234.699941_Tautenburg___6585-10068kHz___10-11.1s___st,st
2460022.562424_Tautenburg___5154-9362kHz___10-11.6s___st,st
2459657.517797_Tautenburg___5537-8819kHz___10-11.2s___re,re
2460203.627112_Tautenburg___5799-10007kHz___10-12.1s___st,st
2460384.374036_Tautenburg___5813-7909kHz___10-11.6s___re,re
2460212.645289_Tautenburg___6182-10571kHz___0-2m30s___background,background
2460400.654990_Tautenburg___474-2644kHz___0-2m30s___background,background
2459895.378070_Tautenburg___5315-8617kHz___10-11.4s___re,re
2459870.207127_Tautenburg___7249-11034kHz___10-11.2s___st,st
2459894.405624_Tautenburg___5859-10027kHz___10-11.1s___re,re
2460242.388685_Tautenburg___6161-8597kHz___10-11.1s___re,re
2459871.573602_Tautenburg___6604-8960kHz___10-10.9s___st,st
2460229.459890_Tautenburg___6222-11094kHz___10-11.2s___st,st
2460230.493508_Tautenburg___5840-10551kHz___10-11.5s___st,st
2460235.621692_Tautenburg___1711-7047kHz___0-2m30s___background,background
2460024.644933_Tautenburg___5376-8517kHz___0-2m30s___background,background
2460231.709977_Tautenburg___6685-10430kHz___0-2m30s___background,background
2459665.406721_Tautenburg___6020-8819kHz___10-11.1s___re,re
2460257.172061_Tautenburg___5980-9463kHz___10-11.5s___b.,b.
2460262.743758_Tautenburg___5417-9182kHz___10-11.4s___b.,b.
2459689.628007_Tautenburg___5920-9303kHz___10-11.1s___st,st
2460248.407256_Tautenburg___5658-7249kHz___10-11.3s___re,re
2459860.309342_Tautenburg___6765-11215kHz___10-10.9s___st,st
2460261.413490_Tautenburg___5980-8759kHz___10-11.4s___re,re
2459860.522938_Tautenburg___6867-10088kHz___10-11.1s___st,st
2460248.402483_Tautenburg___5819-8940kHz___10-12.1s___re,re
2460201.621153_Tautenburg___484-6947kHz___10-32.5s___to,to
2460186.641923_Tautenburg___6242-9886kHz___10-11.8s___st,st
2459858.573583_Tautenburg___6343-9444kHz___10-11s___st,st
2460243.724484_Tautenburg___6363-8940kHz___10-11s___re,re
2460372.229499_Tautenburg___6987-10752kHz___0-2m30s___background,background
2460250.389452_Tautenburg___725-7067kHz___10-85.4s___to,to
2460223.662300_Tautenburg___4651-8074kHz___10-11.7s___re,re
2460022.388910_Tautenburg___4913-9222kHz___10-14.5s___re,re
2459686.588408_Tautenburg___6564-10712kHz___10-15s___st,st
2460180.348705_Tautenburg___464-2477kHz___10-76.9s___to,to
2460259.166850_Tautenburg___5960-8879kHz___0-2m30s___background,background
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2459874.704215_Tautenburg___6645-10632kHz___10-11s___st,st
2459862.354589_Tautenburg___5699-10390kHz___10-11.1s___st,st
2460252.174536_Tautenburg___5779-10047kHz___10-12s___st,st
2460202.638415_Tautenburg___6020-10832kHz___10-11.7s___st,st
2460233.434295_Tautenburg___624-9684kHz___10-21s___to,to
2460226.378675_Tautenburg___5839-8980kHz___10-12.8s___st,st
2459684.452672_Tautenburg___6302-9987kHz___10-10.9s___st,st
2459872.684670_Tautenburg___6302-10329kHz___10-10.9s___st,st
2459684.525235_Tautenburg___5698-8658kHz___10-11.6s___re,re
2460257.248948_Tautenburg___121-2295kHz___10-42.3s___gj,gj
2460250.718047_Tautenburg___2054-6926kHz___10-16s___s.,s.
2460022.498187_Tautenburg___866-3806kHz___0-2m30s___background,background
2460269.163249_Tautenburg___5135-9766kHz___10-11.5s___b.,b.
2460259.168547_Tautenburg___5859-8859kHz___10-11.3s___re,re
2460249.687984_Tautenburg___342-4892kHz___10-148.4s___to,to
2460257.736347_Tautenburg___5980-9665kHz___0-2m30s___background,background
2459862.465388_Tautenburg___5658-9202kHz___10-10.8s___st,st
2460235.704451_Tautenburg___5014-8356kHz___10-12s___re,re
2460204.262218_Tautenburg___322-3262kHz___10-19.1s___to,to
2460410.627275_Tautenburg___463-4067kHz___10-12.4s___h.,h.
2459870.536565_Tautenburg___5879-8255kHz___10-10.8s___re,re
2460023.253100_Tautenburg___5034-8074kHz___10-11.3s___re,re
2460212.538340_Tautenburg___363-6786kHz___10-100.3s___to,to
2460229.708472_Tautenburg___6504-11417kHz___10-11.4s___st,st
2460218.472417_Tautenburg___6443-10772kHz___10-14.2s___st,st
2460023.455448_Tautenburg___4933-9886kHz___0-2m30s___background,background
2460264.744326_Tautenburg___5316-8135kHz___10-11.4s___b.,b.
2460379.459988_Tautenburg___403-4873kHz___0-2m30s___background,background
2460234.701498_Tautenburg___5396-8537kHz___10-11.9s___re,re
2460023.607476_Tautenburg___5175-9121kHz___10-12s___re,re
2459680.358682_Tautenburg___5900-8517kHz___10-11.4s___re,re
2459656.572314_Tautenburg___5900-8658kHz___10-11.2s___re,re
2460028.660984_Tautenburg___5618-9061kHz___10-11.7s___re,re
2459863.465070_Tautenburg___6242-8980kHz___10-11s___st,st
2460028.350579_Tautenburg___3564-7148kHz___10-41.1s___co,co
2459856.668650_Tautenburg___5678-9463kHz___10-11s___st,st
2459862.684538_Tautenburg___6242-10128kHz___10-11.2s___st,st
2460409.393701_Tautenburg___725-5940kHz___10-16s___to,to
2460234.527735_Tautenburg___5779-9866kHz___0-2m30s___background,background
2460213.398748_Tautenburg___6665-10470kHz___10-11.3s___st,st
2459652.498250_Tautenburg___1027-6886kHz___10-19.3s___co,co
2459862.570174_Tautenburg___6142-9625kHz___10-10.7s___st,st
2459862.431569_Tautenburg___6262-10249kHz___10-11s___st,st
2460232.702107_Tautenburg___6000-10168kHz___0-2m30s___background,background
2460243.722239_Tautenburg___6886-11074kHz___10-12.2s___st,st
2459905.748902_Tautenburg___5718-8980kHz___10-11.2s___b.,b.
2460235.621692_Tautenburg___1711-7047kHz___10-12.6s___s.,s.
2460258.738544_Tautenburg___5738-8436kHz___10-11.7s___re,re
2460208.676252_Tautenburg___5336-8698kHz___10-11.5s___b.,b.
2460023.515661_Tautenburg___4772-9282kHz___0-2m30s___background,background
2460212.675602_Tautenburg___6443-10792kHz___10-11.5s___st,st
2459865.615341_Tautenburg___6524-9564kHz___10-10.9s___st,st
2459872.474091_Tautenburg___1893-6121kHz___10-14.4s___s.,s.
2460269.247253_Tautenburg___6443-10349kHz___10-11.2s___st,st
2460415.362410_Tautenburg___5679-10974kHz___10-11.1s___st,st
2460366.448640_Tautenburg___302-3362kHz___10-14.2s___co,co
2459820.369494_Tautenburg___4289-8316kHz___10-13.3s___r.,r.
2459862.377034_Tautenburg___6383-9423kHz___10-10.9s___st,st
2459862.330281_Tautenburg___6423-9383kHz___10-11s___st,st
2460369.596035_Tautenburg___544-5678kHz___0-2m30s___background,background
2460028.672917_Tautenburg___5034-8437kHz___10-11.8s___re,re
2459864.646537_Tautenburg___5799-8880kHz___10-11s___st,st
2459997.727259_Tautenburg___1934-6645kHz___10-12.2s___s.,s.
2460214.341510_Tautenburg___6746-10833kHz___10-11.2s___st,st
2460226.546668_Tautenburg___6142-10249kHz___10-11.6s___st,st
2460248.225976_Tautenburg___5316-8799kHz___10-12.1s___re,re
2459865.521619_Tautenburg___6000-8799kHz___10-11.5s___st,st
2460382.334181_Tautenburg___450-5789kHz___10-11.9s___h.,h.
2460013.325102_Tautenburg___663-5635kHz___0-2m30s___background,background
2460261.667103_Tautenburg___5376-8678kHz___10-11.9s___re,re
2460022.378938_Tautenburg___4712-8980kHz___10-18.4s___re,re
2460205.628180_Tautenburg___6604-9705kHz___10-11.5s___st,st
2460023.630435_Tautenburg___5215-9302kHz___10-11.9s___re,re
2460392.252948_Tautenburg___5963-8757kHz___10-12.7s___re,re
2459684.597625_Tautenburg___6363-9584kHz___0-2m30s___background,background
2460254.707262_Tautenburg___5799-8356kHz___10-12s___re,re
2459865.448757_Tautenburg___6423-9624kHz___10-11.2s___st,st
2460263.747412_Tautenburg___5597-9241kHz___0-2m30s___background,background
2460028.262777_Tautenburg___5759-8638kHz___0-2m30s___background,background
2459897.574494_Tautenburg___4108-8175kHz___10-11.6s___re,re
2459862.534871_Tautenburg___5920-9242kHz___10-10.9s___st,st
2460175.643998_Tautenburg___5960-11034kHz___10-16.9s___st,st
2460384.489828_Tautenburg___5613-7709kHz___10-11.8s___re,re
2459683.578085_Tautenburg___5779-9564kHz___10-11.9s___r.,r.
2460193.501368_Tautenburg___564-7732kHz___0-2m30s___background,background
2460260.740245_Tautenburg___5517-9262kHz___0-2m30s___background,background
2459845.650687_Tautenburg___6201-9443kHz___10-11.2s___st,st
2459907.167666_Tautenburg___5618-8719kHz___0-2m30s___background,background
2460218.384362_Tautenburg___3967-8034kHz___10-11.6s___tp,tp
2459872.382786_Tautenburg___5537-7973kHz___10-11.2s___re,re
2460269.157102_Tautenburg___5779-9745kHz___0-2m30s___background,background
2459843.295785_Tautenburg___484-3987kHz___10-92.9s___h.,h.
2460215.583687_Tautenburg___6383-9846kHz___10-11.5s___st,st
2460249.425923_Tautenburg___6000-8839kHz___10-12.6s___re,re
2459860.571477_Tautenburg___5960-9524kHz___10-10.7s___st,st
2460381.347906_Tautenburg___362-2698kHz___0-2m30s___background,background
2460048.616611_Tautenburg___5719-9504kHz___0-2m30s___background,background
2459653.474935_Tautenburg___5537-8537kHz___10-10.9s___re,re
2459654.519462_Tautenburg___6161-10691kHz___10-11.2s___st,st
2460186.642022_Tautenburg___6443-10168kHz___10-11.7s___st,st
2459680.532858_Tautenburg___5195-8517kHz___10-11.5s___re,re
2459651.338074_Tautenburg___5658-10430kHz___0-2m30s___background,background
2460259.241831_Tautenburg___5537-8698kHz___10-11.7s___re,re
2460188.608683_Tautenburg___6826-10813kHz___0-2m30s___background,background
2460023.567702_Tautenburg___5255-9121kHz___0-2m30s___background,background
2460384.402067_Tautenburg___724-6287kHz___10-11.1s___h.,h.
2460229.706198_Tautenburg___6746-10551kHz___10-11.6s___st,st
2459995.731221_Tautenburg___1772-7510kHz___10-12.1s___s.,s.
2460241.714925_Tautenburg___5719-10390kHz___0-2m30s___background,background
2460234.702365_Tautenburg___6625-9846kHz___0-2m30s___background,background
2460267.751863_Tautenburg___6121-9020kHz___10-10.9s___b.,b.
2460216.434448_Tautenburg___6303-10390kHz___10-11.8s___st,st
2459894.282916_Tautenburg___5799-8114kHz___10-11s___re,re
2460422.531575_Tautenburg___6322-10208kHz___0-2m30s___background,background
2459862.317351_Tautenburg___5839-9705kHz___10-11.1s___st,st
2459862.391617_Tautenburg___6101-10651kHz___10-10.6s___st,st
2460186.424809_Tautenburg___886-5114kHz___0-2m30s___background,background
2460187.267519_Tautenburg___6221-10409kHz___10-14.3s___st,st
2460412.522743_Tautenburg___423-5316kHz___0-2m30s___background,background
2459895.169558_Tautenburg___4692-9101kHz___10-11.5s___re,re
2459850.491999_Tautenburg___6222-11376kHz___10-11.1s___st,st
2459864.515602_Tautenburg___5759-9242kHz___10-11.5s___st,st
2460235.509452_Tautenburg___403-8477kHz___10-110.8s___to,to
2460212.559511_Tautenburg___5860-9665kHz___10-11.7s___st,st
2460223.689615_Tautenburg___5859-9463kHz___10-11.6s___st,st
2460186.288761_Tautenburg___443-8920kHz___10-206.6s___to,to
2460419.636689_Tautenburg___6846-11014kHz___0-2m30s___background,background
2460260.709270_Tautenburg___745-9886kHz___0-2m30s___background,background
2459863.476586_Tautenburg___6121-9363kHz___10-10.9s___st,st
2460250.436930_Tautenburg___6624-9926kHz___10-11.4s___st,st
2459855.687263_Tautenburg___6343-9786kHz___10-10.6s___st,st
2460200.641132_Tautenburg___464-8397kHz___10-73.9s___to,to
2460024.288215_Tautenburg___484-8155kHz___10-19s___co,co
2460191.662250_Tautenburg___403-4953kHz___0-2m30s___background,background
2460207.678797_Tautenburg___5698-11154kHz___0-2m30s___background,background
2459895.167643_Tautenburg___3926-10752kHz___0-2m30s___background,background
2459862.557612_Tautenburg___6323-9544kHz___10-11.2s___st,st
2460226.378675_Tautenburg___5839-8980kHz___0-2m30s___background,background
2460234.702534_Tautenburg___6242-10249kHz___0-2m30s___background,background
2460370.618799_Tautenburg___6685-11235kHz___10-11.6s___st,st
2460226.470485_Tautenburg___5497-8819kHz___10-11.7s___re,re
2459865.433899_Tautenburg___6826-10490kHz___10-10.9s___st,st
2460243.384899_Tautenburg___6725-10712kHz___10-11.5s___st,st
2460233.692765_Tautenburg___6464-9967kHz___10-11.4s___st,st
2460211.635080_Tautenburg___866-9806kHz___0-2m30s___background,background
2460384.548223_Tautenburg___5588-7684kHz___10-11.7s___re,re
2459859.682181_Tautenburg___6705-9705kHz___10-11s___st,st
2460250.707428_Tautenburg___6242-8457kHz___10-11.2s___re,re
2460371.522622_Tautenburg___182-9383kHz___10-55.6s___co,co
2460255.161254_Tautenburg___5518-8739kHz___0-2m30s___background,background
2460239.700389_Tautenburg___5336-8819kHz___10-11.3s___re,re
2459651.651162_Tautenburg___5154-8154kHz___10-11.7s___b.,b.
2460265.402548_Tautenburg___282-3725kHz___0-2m30s___background,background
2460190.265248_Tautenburg___483-2255kHz___0-2m30s___background,background
2460236.288308_Tautenburg___403-7088kHz___10-80.4s___to,to
2459907.167666_Tautenburg___5618-8719kHz___10-31.8s___re,re
2459862.473927_Tautenburg___5900-9081kHz___10-11s___st,st
2460234.705584_Tautenburg___1933-4369kHz___0-2m30s___background,background
2459863.686977_Tautenburg___6161-9765kHz___10-11.5s___b.,b.
2459671.681188_Tautenburg___5859-9503kHz___10-11.4s___re,re
2460265.330627_Tautenburg___5759-8276kHz___10-11.7s___re,re
2459652.476766_Tautenburg___6443-9604kHz___10-11.4s___st,st
2460026.682311_Tautenburg___5517-9222kHz___10-11.3s___re,re
2460244.463176_Tautenburg___5678-8839kHz___10-11.4s___re,re
2459897.422252_Tautenburg___5880-8115kHz___10-11.1s___re,re
2459862.375472_Tautenburg___6241-9785kHz___10-10.9s___st,st
2460033.663937_Tautenburg___444-3927kHz___0-2m30s___background,background
2460239.246711_Tautenburg___524-9141kHz___0-2m30s___background,background
2460212.524801_Tautenburg___6604-10228kHz___10-11.5s___st,st
2460243.357115_Tautenburg___5396-8698kHz___10-11.4s___re,re
2460226.496669_Tautenburg___5799-9463kHz___10-11.2s___st,st
2459907.363872_Tautenburg___5940-8678kHz___10-11.6s___re,re
2460009.507276_Tautenburg___846-3745kHz___10-15.9s___wn,wn
2460027.529721_Tautenburg___564-6363kHz___10-38.9s___mh,mh
2460264.733805_Tautenburg___6040-9060kHz___10-11.4s___re,re
2459845.416520_Tautenburg___523-4409kHz___10-11s___mh,mh
2460026.335737_Tautenburg___5839-8255kHz___10-11s___re,re
2459699.317797_Tautenburg___584-6000kHz___0-2m30s___background,background
2460235.644444_Tautenburg___6805-10429kHz___10-11.7s___st,st
2460025.512162_Tautenburg___503-2235kHz___0-2m30s___background,background
2460212.490985_Tautenburg___6564-10269kHz___10-11s___st,st
2459865.280464_Tautenburg___5537-9101kHz___10-10.9s___st,st
2460197.321149_Tautenburg___504-3283kHz___0-2m30s___background,background
2460231.709977_Tautenburg___6685-10430kHz___10-15.3s___st,st
2459857.338277_Tautenburg___6483-9765kHz___10-11s___st,st
2459871.704085_Tautenburg___484-3283kHz___0-2m30s___background,background
2459626.545801_Tautenburg___1818-5556kHz___10-17.8s___ch,ch
2460234.694315_Tautenburg___6383-9504kHz___10-13.4s___st,st
2460192.639274_Tautenburg___5779-9826kHz___10-12s___st,st
2459846.681100_Tautenburg___6604-10208kHz___10-11.1s___st,st
2460015.261244_Tautenburg___503-3204kHz___10-42.6s___kr,kr
2460258.741749_Tautenburg___5094-9524kHz___0-2m30s___background,background
2459859.302711_Tautenburg___5779-9081kHz___10-10.7s___st,st
2460033.454999_Tautenburg___5658-8698kHz___10-11.4s___re,re
