filename,juliandate,loc,low_freq,high_freq,start,end,species,species_eng,species_ger
2459860.443184_Tautenburg___6604-9584kHz___10-11.2s___st,2459860.443184,Tautenburg,6604.0,9584,10,11.2,st,Song Thrush/Singdrossel,
2459860.457850_Tautenburg___6624-9906kHz___10-11.3s___st,2459860.45785,Tautenburg,6624.0,9906,10,11.3,st,Song Thrush/Singdrossel,
2459860.457905_Tautenburg___6584-10430kHz___10-10.9s___st,2459860.457905,Tautenburg,6584.0,10430,10,10.9,st,Song Thrush/Singdrossel,
2459860.474080_Tautenburg___6101-10088kHz___10-10.6s___st,2459860.47408,Tautenburg,6101.0,10088,10,10.6,st,Song Thrush/Singdrossel,
2459860.500294_Tautenburg___6705-10249kHz___10-10.9s___st,2459860.500294,Tautenburg,6705.0,10249,10,10.9,st,Song Thrush/Singdrossel,
2459860.501514_Tautenburg___6242-9927kHz___10-11.2s___st,2459860.501514,Tautenburg,6242.0,9927,10,11.2,st,Song Thrush/Singdrossel,
2459860.522938_Tautenburg___6867-10088kHz___10-11.1s___st,2459860.522938,Tautenburg,6867.0,10088,10,11.1,st,Song Thrush/Singdrossel,
2459860.545362_Tautenburg___6845-10671kHz___10-10.9s___st,2459860.545362,Tautenburg,6845.0,10671,10,10.9,st,Song Thrush/Singdrossel,
2459860.571477_Tautenburg___5960-9524kHz___10-10.7s___st,2459860.571477,Tautenburg,5960.0,9524,10,10.7,st,Song Thrush/Singdrossel,
2459860.571566_Tautenburg___6322-9684kHz___10-11s___st,2459860.571566,Tautenburg,6322.0,9684,10,11.0,st,Song Thrush/Singdrossel,
2459860.585845_Tautenburg___5517-9322kHz___10-11.2s___st,2459860.585845,Tautenburg,5517.0,9322,10,11.2,st,Song Thrush/Singdrossel,
2459860.587267_Tautenburg___6584-9685kHz___10-11.2s___st,2459860.587267,Tautenburg,6584.0,9685,10,11.2,st,Song Thrush/Singdrossel,
2459860.588919_Tautenburg___5638-9886kHz___10-10.9s___st,2459860.588919,Tautenburg,5638.0,9886,10,10.9,st,Song Thrush/Singdrossel,
2459860.611688_Tautenburg___6644-10208kHz___10-10.9s___st,2459860.611688,Tautenburg,6644.0,10208,10,10.9,st,Song Thrush/Singdrossel,
2459860.614370_Tautenburg___6101-9705kHz___10-11.4s___st,2459860.61437,Tautenburg,6101.0,9705,10,11.4,st,Song Thrush/Singdrossel,
2459860.620993_Tautenburg___6342-9986kHz___10-11.1s___st,2459860.620993,Tautenburg,6342.0,9986,10,11.1,st,Song Thrush/Singdrossel,
2459860.625260_Tautenburg___6402-10832kHz___10-11.3s___st,2459860.62526,Tautenburg,6402.0,10832,10,11.3,st,Song Thrush/Singdrossel,
2459860.674625_Tautenburg___6685-10692kHz___10-11.2s___st,2459860.674625,Tautenburg,6685.0,10692,10,11.2,st,Song Thrush/Singdrossel,
2459861.303185_Tautenburg___382-6060kHz___10-35.3s___ms,2459861.303185,Tautenburg,382.0,6060,10,35.3,ms,Mute Swan/Hoeckerschwan,
2459861.340748_Tautenburg___5296-9001kHz___10-11.3s___st,2459861.340748,Tautenburg,5296.0,9001,10,11.3,st,Song Thrush/Singdrossel,
2459861.395438_Tautenburg___5820-9343kHz___10-11.1s___re,2459861.395438,Tautenburg,5820.0,9343,10,11.1,re,Redwing/Rotdrossel,
2459861.397102_Tautenburg___5698-8678kHz___10-10.6s___st,2459861.397102,Tautenburg,5698.0,8678,10,10.6,st,Song Thrush/Singdrossel,
2459861.411583_Tautenburg___6061-9484kHz___10-11.2s___st,2459861.411583,Tautenburg,6061.0,9484,10,11.2,st,Song Thrush/Singdrossel,
2459861.419473_Tautenburg___5840-9061kHz___10-11s___st,2459861.419473,Tautenburg,5840.0,9061,10,11.0,st,Song Thrush/Singdrossel,
2459861.470191_Tautenburg___6262-10309kHz___10-11s___st,2459861.470191,Tautenburg,6262.0,10309,10,11.0,st,Song Thrush/Singdrossel,
2459861.506967_Tautenburg___5899-8597kHz___10-11.3s___re,2459861.506967,Tautenburg,5899.0,8597,10,11.3,re,Redwing/Rotdrossel,
2459861.547335_Tautenburg___6423-10812kHz___10-10.8s___st,2459861.547335,Tautenburg,6423.0,10812,10,10.8,st,Song Thrush/Singdrossel,
2459861.553242_Tautenburg___6282-10168kHz___10-10.9s___st,2459861.553242,Tautenburg,6282.0,10168,10,10.9,st,Song Thrush/Singdrossel,
2459861.558450_Tautenburg___5558-8477kHz___10-11.1s___re,2459861.55845,Tautenburg,5558.0,8477,10,11.1,re,Redwing/Rotdrossel,
2459861.573791_Tautenburg___6906-10208kHz___10-10.5s___st,2459861.573791,Tautenburg,6906.0,10208,10,10.5,st,Song Thrush/Singdrossel,
2459861.573929_Tautenburg___6001-8598kHz___10-11.4s___b.,2459861.573929,Tautenburg,6001.0,8598,10,11.4,b.,Blackbird/Amsel,
2459861.574314_Tautenburg___6524-9866kHz___10-11.3s___st,2459861.574314,Tautenburg,6524.0,9866,10,11.3,st,Song Thrush/Singdrossel,
2459861.578797_Tautenburg___7228-10832kHz___10-11s___st,2459861.578797,Tautenburg,7228.0,10832,10,11.0,st,Song Thrush/Singdrossel,
2459861.578855_Tautenburg___6242-10188kHz___10-11.4s___st,2459861.578855,Tautenburg,6242.0,10188,10,11.4,st,Song Thrush/Singdrossel,
2459861.588724_Tautenburg___6101-8900kHz___10-11.5s___st,2459861.588724,Tautenburg,6101.0,8900,10,11.5,st,Song Thrush/Singdrossel,
2459861.599161_Tautenburg___5638-8094kHz___10-11.1s___re,2459861.599161,Tautenburg,5638.0,8094,10,11.1,re,Redwing/Rotdrossel,
2459861.604634_Tautenburg___6966-11154kHz___10-11.4s___st,2459861.604634,Tautenburg,6966.0,11154,10,11.4,st,Song Thrush/Singdrossel,
2459861.660194_Tautenburg___6866-9906kHz___10-11s___st,2459861.660194,Tautenburg,6866.0,9906,10,11.0,st,Song Thrush/Singdrossel,
2459862.240929_Tautenburg___5980-9141kHz___10-10.9s___st,2459862.240929,Tautenburg,5980.0,9141,10,10.9,st,Song Thrush/Singdrossel,
2459862.250153_Tautenburg___5779-8598kHz___10-11.2s___re,2459862.250153,Tautenburg,5779.0,8598,10,11.2,re,Redwing/Rotdrossel,
2459862.251328_Tautenburg___6222-8839kHz___10-10.8s___st,2459862.251328,Tautenburg,6222.0,8839,10,10.8,st,Song Thrush/Singdrossel,
2459862.251376_Tautenburg___6181-9825kHz___10-11.1s___st,2459862.251376,Tautenburg,6181.0,9825,10,11.1,st,Song Thrush/Singdrossel,
2459862.255299_Tautenburg___6483-10953kHz___10-11s___st,2459862.255299,Tautenburg,6483.0,10953,10,11.0,st,Song Thrush/Singdrossel,
2459862.263435_Tautenburg___5939-8899kHz___10-11.1s___st,2459862.263435,Tautenburg,5939.0,8899,10,11.1,st,Song Thrush/Singdrossel,
2459862.274343_Tautenburg___6846-10531kHz___10-11s___st,2459862.274343,Tautenburg,6846.0,10531,10,11.0,st,Song Thrush/Singdrossel,
2459862.280403_Tautenburg___6585-10088kHz___10-11.1s___st,2459862.280403,Tautenburg,6585.0,10088,10,11.1,st,Song Thrush/Singdrossel,
2459862.287220_Tautenburg___6302-9685kHz___10-10.9s___st,2459862.28722,Tautenburg,6302.0,9685,10,10.9,st,Song Thrush/Singdrossel,
2459862.292325_Tautenburg___6182-10189kHz___10-11s___st,2459862.292325,Tautenburg,6182.0,10189,10,11.0,st,Song Thrush/Singdrossel,
2459862.295008_Tautenburg___5940-10249kHz___10-11.2s___st,2459862.295008,Tautenburg,5940.0,10249,10,11.2,st,Song Thrush/Singdrossel,
2459862.317073_Tautenburg___5779-8578kHz___10-11.2s___st,2459862.317073,Tautenburg,5779.0,8578,10,11.2,st,Song Thrush/Singdrossel,
2459862.317305_Tautenburg___6524-10047kHz___10-10.5s___st,2459862.317305,Tautenburg,6524.0,10047,10,10.5,st,Song Thrush/Singdrossel,
2459862.317319_Tautenburg___7430-11779kHz___10-10.9s___st,2459862.317319,Tautenburg,7430.0,11779,10,10.9,st,Song Thrush/Singdrossel,
2459862.317351_Tautenburg___5839-9705kHz___10-11.1s___st,2459862.317351,Tautenburg,5839.0,9705,10,11.1,st,Song Thrush/Singdrossel,
2459862.317471_Tautenburg___5678-8618kHz___10-11.4s___re,2459862.317471,Tautenburg,5678.0,8618,10,11.4,re,Redwing/Rotdrossel,
2459862.320873_Tautenburg___6484-9605kHz___10-10.9s___st,2459862.320873,Tautenburg,6484.0,9605,10,10.9,st,Song Thrush/Singdrossel,
2459862.324200_Tautenburg___6262-10591kHz___10-11.1s___st,2459862.3242,Tautenburg,6262.0,10591,10,11.1,st,Song Thrush/Singdrossel,
2459862.324544_Tautenburg___6464-9625kHz___10-11s___st,2459862.324544,Tautenburg,6464.0,9625,10,11.0,st,Song Thrush/Singdrossel,
2459862.330281_Tautenburg___6423-9383kHz___10-11s___st,2459862.330281,Tautenburg,6423.0,9383,10,11.0,st,Song Thrush/Singdrossel,
2459862.336996_Tautenburg___6322-10288kHz___10-11.2s___st,2459862.336996,Tautenburg,6322.0,10288,10,11.2,st,Song Thrush/Singdrossel,
2459862.339782_Tautenburg___6503-9805kHz___10-11.1s___st,2459862.339782,Tautenburg,6503.0,9805,10,11.1,st,Song Thrush/Singdrossel,
2459862.339822_Tautenburg___5597-9805kHz___10-11.2s___st,2459862.339822,Tautenburg,5597.0,9805,10,11.2,st,Song Thrush/Singdrossel,
2459862.341172_Tautenburg___6524-9343kHz___10-10.9s___st,2459862.341172,Tautenburg,6524.0,9343,10,10.9,st,Song Thrush/Singdrossel,
2459862.345639_Tautenburg___5739-9826kHz___10-10.7s___st,2459862.345639,Tautenburg,5739.0,9826,10,10.7,st,Song Thrush/Singdrossel,
2459862.345776_Tautenburg___6242-9906kHz___10-11s___st,2459862.345776,Tautenburg,6242.0,9906,10,11.0,st,Song Thrush/Singdrossel,
2459862.346512_Tautenburg___5879-8859kHz___10-11.1s___st,2459862.346512,Tautenburg,5879.0,8859,10,11.1,st,Song Thrush/Singdrossel,
2459862.348226_Tautenburg___6121-9302kHz___10-11.3s___st,2459862.348226,Tautenburg,6121.0,9302,10,11.3,st,Song Thrush/Singdrossel,
2459862.348243_Tautenburg___5758-8758kHz___10-11s___st,2459862.348243,Tautenburg,5758.0,8758,10,11.0,st,Song Thrush/Singdrossel,
2459862.354579_Tautenburg___6282-9705kHz___10-11s___st,2459862.354579,Tautenburg,6282.0,9705,10,11.0,st,Song Thrush/Singdrossel,
2459862.354589_Tautenburg___5699-10390kHz___10-11.1s___st,2459862.354589,Tautenburg,5699.0,10390,10,11.1,st,Song Thrush/Singdrossel,
2459862.354633_Tautenburg___5376-9544kHz___10-11.2s___st,2459862.354633,Tautenburg,5376.0,9544,10,11.2,st,Song Thrush/Singdrossel,
2459862.356217_Tautenburg___5698-9101kHz___10-10.9s___st,2459862.356217,Tautenburg,5698.0,9101,10,10.9,st,Song Thrush/Singdrossel,
2459862.356239_Tautenburg___5497-9182kHz___10-10.8s___st,2459862.356239,Tautenburg,5497.0,9182,10,10.8,st,Song Thrush/Singdrossel,
2459862.357216_Tautenburg___5900-9001kHz___10-11.1s___st,2459862.357216,Tautenburg,5900.0,9001,10,11.1,st,Song Thrush/Singdrossel,
2459862.357909_Tautenburg___5617-9785kHz___10-11s___st,2459862.357909,Tautenburg,5617.0,9785,10,11.0,st,Song Thrush/Singdrossel,
2459862.361713_Tautenburg___6262-9363kHz___10-10.9s___st,2459862.361713,Tautenburg,6262.0,9363,10,10.9,st,Song Thrush/Singdrossel,
2459862.362977_Tautenburg___6241-10067kHz___10-11.3s___st,2459862.362977,Tautenburg,6241.0,10067,10,11.3,st,Song Thrush/Singdrossel,
2459862.363012_Tautenburg___6081-9484kHz___10-10.9s___st,2459862.363012,Tautenburg,6081.0,9484,10,10.9,st,Song Thrush/Singdrossel,
2459862.363070_Tautenburg___5698-11235kHz___10-11.2s___st,2459862.36307,Tautenburg,5698.0,11235,10,11.2,st,Song Thrush/Singdrossel,
2459862.363419_Tautenburg___7087-10671kHz___10-11s___st,2459862.363419,Tautenburg,7087.0,10671,10,11.0,st,Song Thrush/Singdrossel,
2459862.366096_Tautenburg___6383-9584kHz___10-10.9s___st,2459862.366096,Tautenburg,6383.0,9584,10,10.9,st,Song Thrush/Singdrossel,
2459862.366148_Tautenburg___6444-9343kHz___10-10.7s___st,2459862.366148,Tautenburg,6444.0,9343,10,10.7,st,Song Thrush/Singdrossel,
2459862.366161_Tautenburg___5819-10309kHz___10-11s___st,2459862.366161,Tautenburg,5819.0,10309,10,11.0,st,Song Thrush/Singdrossel,
2459862.366434_Tautenburg___6645-10148kHz___10-10.9s___st,2459862.366434,Tautenburg,6645.0,10148,10,10.9,st,Song Thrush/Singdrossel,
2459862.367826_Tautenburg___2759-6222kHz___10-11.4s___s.,2459862.367826,Tautenburg,2759.0,6222,10,11.4,s.,Skylark/Feldlerche,
2459862.369882_Tautenburg___6806-9866kHz___10-11.1s___st,2459862.369882,Tautenburg,6806.0,9866,10,11.1,st,Song Thrush/Singdrossel,
2459862.369961_Tautenburg___6142-9363kHz___10-11.3s___st,2459862.369961,Tautenburg,6142.0,9363,10,11.3,st,Song Thrush/Singdrossel,
2459862.371249_Tautenburg___6503-9825kHz___10-10.9s___st,2459862.371249,Tautenburg,6503.0,9825,10,10.9,st,Song Thrush/Singdrossel,
2459862.372467_Tautenburg___6483-10449kHz___10-11s___st,2459862.372467,Tautenburg,6483.0,10449,10,11.0,st,Song Thrush/Singdrossel,
2459862.372490_Tautenburg___6342-9624kHz___10-11s___st,2459862.37249,Tautenburg,6342.0,9624,10,11.0,st,Song Thrush/Singdrossel,
2459862.372858_Tautenburg___6081-9242kHz___10-10.7s___st,2459862.372858,Tautenburg,6081.0,9242,10,10.7,st,Song Thrush/Singdrossel,
2459862.373617_Tautenburg___6181-9523kHz___10-10.8s___st,2459862.373617,Tautenburg,6181.0,9523,10,10.8,st,Song Thrush/Singdrossel,
2459862.374128_Tautenburg___6443-9564kHz___10-10.8s___st,2459862.374128,Tautenburg,6443.0,9564,10,10.8,st,Song Thrush/Singdrossel,
2459862.374349_Tautenburg___5497-8296kHz___10-11.3s___b.,2459862.374349,Tautenburg,5497.0,8296,10,11.3,b.,Blackbird/Amsel,
2459862.375456_Tautenburg___6523-9503kHz___10-10.9s___st,2459862.375456,Tautenburg,6523.0,9503,10,10.9,st,Song Thrush/Singdrossel,
2459862.375472_Tautenburg___6241-9785kHz___10-10.9s___st,2459862.375472,Tautenburg,6241.0,9785,10,10.9,st,Song Thrush/Singdrossel,
2459862.375489_Tautenburg___6544-9745kHz___10-10.8s___st,2459862.375489,Tautenburg,6544.0,9745,10,10.8,st,Song Thrush/Singdrossel,
2459862.375539_Tautenburg___6040-9060kHz___10-10.8s___st,2459862.375539,Tautenburg,6040.0,9060,10,10.8,st,Song Thrush/Singdrossel,
2459862.377034_Tautenburg___6383-9423kHz___10-10.9s___st,2459862.377034,Tautenburg,6383.0,9423,10,10.9,st,Song Thrush/Singdrossel,
2459862.377948_Tautenburg___6564-10430kHz___10-11s___st,2459862.377948,Tautenburg,6564.0,10430,10,11.0,st,Song Thrush/Singdrossel,
2459862.380129_Tautenburg___6100-9644kHz___10-10.7s___st,2459862.380129,Tautenburg,6100.0,9644,10,10.7,st,Song Thrush/Singdrossel,
2459862.382081_Tautenburg___6604-9383kHz___10-11.1s___st,2459862.382081,Tautenburg,6604.0,9383,10,11.1,st,Song Thrush/Singdrossel,
2459862.382431_Tautenburg___5980-9765kHz___10-11.2s___st,2459862.382431,Tautenburg,5980.0,9765,10,11.2,st,Song Thrush/Singdrossel,
2459862.384315_Tautenburg___6282-10309kHz___10-11.3s___st,2459862.384315,Tautenburg,6282.0,10309,10,11.3,st,Song Thrush/Singdrossel,
2459862.387765_Tautenburg___4611-10188kHz___10-11.3s___b.,2459862.387765,Tautenburg,4611.0,10188,10,11.3,b.,Blackbird/Amsel,
2459862.387791_Tautenburg___5457-8980kHz___10-11.4s___b.,2459862.387791,Tautenburg,5457.0,8980,10,11.4,b.,Blackbird/Amsel,
2459862.387826_Tautenburg___6745-10128kHz___10-11s___st,2459862.387826,Tautenburg,6745.0,10128,10,11.0,st,Song Thrush/Singdrossel,
2459862.388461_Tautenburg___6625-9846kHz___10-10.9s___st,2459862.388461,Tautenburg,6625.0,9846,10,10.9,st,Song Thrush/Singdrossel,
2459862.388824_Tautenburg___6382-10228kHz___10-11.1s___st,2459862.388824,Tautenburg,6382.0,10228,10,11.1,st,Song Thrush/Singdrossel,
2459862.390011_Tautenburg___5739-10048kHz___10-11s___st,2459862.390011,Tautenburg,5739.0,10048,10,11.0,st,Song Thrush/Singdrossel,
2459862.390221_Tautenburg___5899-9765kHz___10-10.9s___st,2459862.390221,Tautenburg,5899.0,9765,10,10.9,st,Song Thrush/Singdrossel,
2459862.391617_Tautenburg___6101-10651kHz___10-10.6s___st,2459862.391617,Tautenburg,6101.0,10651,10,10.6,st,Song Thrush/Singdrossel,
2459862.391958_Tautenburg___6584-10550kHz___10-11.2s___st,2459862.391958,Tautenburg,6584.0,10550,10,11.2,st,Song Thrush/Singdrossel,
2459862.394173_Tautenburg___6846-10369kHz___10-11.1s___st,2459862.394173,Tautenburg,6846.0,10369,10,11.1,st,Song Thrush/Singdrossel,
2459862.394745_Tautenburg___6544-9463kHz___10-11s___st,2459862.394745,Tautenburg,6544.0,9463,10,11.0,st,Song Thrush/Singdrossel,
2459862.394841_Tautenburg___6484-9303kHz___10-10.4s___st,2459862.394841,Tautenburg,6484.0,9303,10,10.4,st,Song Thrush/Singdrossel,
2459862.395954_Tautenburg___6322-10208kHz___10-10.9s___st,2459862.395954,Tautenburg,6322.0,10208,10,10.9,st,Song Thrush/Singdrossel,
2459862.396412_Tautenburg___5799-9161kHz___10-10.7s___st,2459862.396412,Tautenburg,5799.0,9161,10,10.7,st,Song Thrush/Singdrossel,
2459862.396713_Tautenburg___6181-10369kHz___10-10.6s___st,2459862.396713,Tautenburg,6181.0,10369,10,10.6,st,Song Thrush/Singdrossel,
2459862.397315_Tautenburg___5980-9262kHz___10-11s___st,2459862.397315,Tautenburg,5980.0,9262,10,11.0,st,Song Thrush/Singdrossel,
2459862.397822_Tautenburg___6060-9302kHz___10-11s___st,2459862.397822,Tautenburg,6060.0,9302,10,11.0,st,Song Thrush/Singdrossel,
2459862.400918_Tautenburg___3202-6021kHz___10-11.1s___s.,2459862.400918,Tautenburg,3202.0,6021,10,11.1,s.,Skylark/Feldlerche,
2459862.400955_Tautenburg___6584-10591kHz___10-10.9s___st,2459862.400955,Tautenburg,6584.0,10591,10,10.9,st,Song Thrush/Singdrossel,
2459862.400958_Tautenburg___2900-5658kHz___10-10.9s___s.,2459862.400958,Tautenburg,2900.0,5658,10,10.9,s.,Skylark/Feldlerche,
2459862.401003_Tautenburg___6423-9383kHz___10-10.9s___st,2459862.401003,Tautenburg,6423.0,9383,10,10.9,st,Song Thrush/Singdrossel,
2459862.401019_Tautenburg___5618-9121kHz___10-10.9s___st,2459862.401019,Tautenburg,5618.0,9121,10,10.9,st,Song Thrush/Singdrossel,
2459862.401842_Tautenburg___6020-9342kHz___10-10.9s___st,2459862.401842,Tautenburg,6020.0,9342,10,10.9,st,Song Thrush/Singdrossel,
2459862.403100_Tautenburg___7027-10067kHz___10-11.3s___st,2459862.4031,Tautenburg,7027.0,10067,10,11.3,st,Song Thrush/Singdrossel,
2459862.403212_Tautenburg___6363-9403kHz___10-10.9s___st,2459862.403212,Tautenburg,6363.0,9403,10,10.9,st,Song Thrush/Singdrossel,
2459862.403226_Tautenburg___6403-9182kHz___10-10.8s___st,2459862.403226,Tautenburg,6403.0,9182,10,10.8,st,Song Thrush/Singdrossel,
2459862.403651_Tautenburg___6483-9503kHz___10-10.9s___st,2459862.403651,Tautenburg,6483.0,9503,10,10.9,st,Song Thrush/Singdrossel,
2459862.404868_Tautenburg___6665-9423kHz___10-10.7s___st,2459862.404868,Tautenburg,6665.0,9423,10,10.7,st,Song Thrush/Singdrossel,
2459862.404890_Tautenburg___6564-9302kHz___10-11.1s___st,2459862.40489,Tautenburg,6564.0,9302,10,11.1,st,Song Thrush/Singdrossel,
2459862.404920_Tautenburg___5215-10631kHz___10-11s___st,2459862.40492,Tautenburg,5215.0,10631,10,11.0,st,Song Thrush/Singdrossel,
2459862.404938_Tautenburg___5819-10410kHz___10-10.9s___st,2459862.404938,Tautenburg,5819.0,10410,10,10.9,st,Song Thrush/Singdrossel,
2459862.404970_Tautenburg___5578-10249kHz___10-11.2s___st,2459862.40497,Tautenburg,5578.0,10249,10,11.2,st,Song Thrush/Singdrossel,
2459862.405579_Tautenburg___6523-9463kHz___10-11s___st,2459862.405579,Tautenburg,6523.0,9463,10,11.0,st,Song Thrush/Singdrossel,
2459862.406813_Tautenburg___6645-9464kHz___10-11.1s___st,2459862.406813,Tautenburg,6645.0,9464,10,11.1,st,Song Thrush/Singdrossel,
2459862.409597_Tautenburg___5839-8899kHz___10-11s___re,2459862.409597,Tautenburg,5839.0,8899,10,11.0,re,Redwing/Rotdrossel,
2459862.409606_Tautenburg___6443-9383kHz___10-11.1s___b.,2459862.409606,Tautenburg,6443.0,9383,10,11.1,b.,Blackbird/Amsel,
2459862.410879_Tautenburg___6383-9745kHz___10-10.8s___st,2459862.410879,Tautenburg,6383.0,9745,10,10.8,st,Song Thrush/Singdrossel,
2459862.410995_Tautenburg___6101-10571kHz___10-11s___st,2459862.410995,Tautenburg,6101.0,10571,10,11.0,st,Song Thrush/Singdrossel,
2459862.411513_Tautenburg___7591-10088kHz___10-10.5s___st,2459862.411513,Tautenburg,7591.0,10088,10,10.5,st,Song Thrush/Singdrossel,
2459862.411529_Tautenburg___5879-9221kHz___10-11s___st,2459862.411529,Tautenburg,5879.0,9221,10,11.0,st,Song Thrush/Singdrossel,
2459862.412125_Tautenburg___6685-10108kHz___10-11.1s___st,2459862.412125,Tautenburg,6685.0,10108,10,11.1,st,Song Thrush/Singdrossel,
2459862.412566_Tautenburg___6121-9524kHz___10-11.1s___st,2459862.412566,Tautenburg,6121.0,9524,10,11.1,st,Song Thrush/Singdrossel,
2459862.412581_Tautenburg___5900-8739kHz___10-10.7s___st,2459862.412581,Tautenburg,5900.0,8739,10,10.7,st,Song Thrush/Singdrossel,
2459862.414889_Tautenburg___6866-10128kHz___10-10.6s___st,2459862.414889,Tautenburg,6866.0,10128,10,10.6,st,Song Thrush/Singdrossel,
2459862.415154_Tautenburg___6745-9826kHz___10-10.9s___st,2459862.415154,Tautenburg,6745.0,9826,10,10.9,st,Song Thrush/Singdrossel,
2459862.415647_Tautenburg___6081-9383kHz___10-11s___st,2459862.415647,Tautenburg,6081.0,9383,10,11.0,st,Song Thrush/Singdrossel,
2459862.416557_Tautenburg___6484-10511kHz___10-11.1s___st,2459862.416557,Tautenburg,6484.0,10511,10,11.1,st,Song Thrush/Singdrossel,
2459862.418117_Tautenburg___6644-9684kHz___10-11.3s___st,2459862.418117,Tautenburg,6644.0,9684,10,11.3,st,Song Thrush/Singdrossel,
2459862.418594_Tautenburg___5738-8718kHz___10-11.2s___st,2459862.418594,Tautenburg,5738.0,8718,10,11.2,st,Song Thrush/Singdrossel,
2459862.420025_Tautenburg___6121-8779kHz___10-11s___st,2459862.420025,Tautenburg,6121.0,8779,10,11.0,st,Song Thrush/Singdrossel,
2459862.420134_Tautenburg___5759-10027kHz___10-11.2s___b.,2459862.420134,Tautenburg,5759.0,10027,10,11.2,b.,Blackbird/Amsel,
2459862.420524_Tautenburg___5517-9343kHz___10-11.4s___st,2459862.420524,Tautenburg,5517.0,9343,10,11.4,st,Song Thrush/Singdrossel,
2459862.422166_Tautenburg___5134-8496kHz___10-11.4s___re,2459862.422166,Tautenburg,5134.0,8496,10,11.4,re,Redwing/Rotdrossel,
2459862.422194_Tautenburg___7148-10752kHz___10-11s___st,2459862.422194,Tautenburg,7148.0,10752,10,11.0,st,Song Thrush/Singdrossel,
2459862.422794_Tautenburg___6947-10168kHz___10-11.1s___st,2459862.422794,Tautenburg,6947.0,10168,10,11.1,st,Song Thrush/Singdrossel,
2459862.423896_Tautenburg___6746-9665kHz___10-11.1s___st,2459862.423896,Tautenburg,6746.0,9665,10,11.1,st,Song Thrush/Singdrossel,
2459862.425083_Tautenburg___6786-9343kHz___10-10.8s___st,2459862.425083,Tautenburg,6786.0,9343,10,10.8,st,Song Thrush/Singdrossel,
2459862.425434_Tautenburg___5436-8678kHz___10-11.1s___st,2459862.425434,Tautenburg,5436.0,8678,10,11.1,st,Song Thrush/Singdrossel,
2459862.426539_Tautenburg___5839-9121kHz___10-11.5s___st,2459862.426539,Tautenburg,5839.0,9121,10,11.5,st,Song Thrush/Singdrossel,
2459862.427789_Tautenburg___6001-9464kHz___10-11.1s___st,2459862.427789,Tautenburg,6001.0,9464,10,11.1,st,Song Thrush/Singdrossel,
